Foun.of Ditgl Teach & Lrn Tech,AEDT 1120U,M,12,10,13,0,Virtual ONLINE11
Foun.of Ditgl Teach & Lrn Tech,AEDT 1120U,M,18,10,19,0,Virtual ONLINE9
Digital Commun. Technologies,AEDT 1160U,M,12,10,13,0,Virtual ONLINE10
Digital Commun. Technologies,AEDT 1160U,M,18,10,19,0,Virtual ONLINE5
Graphic Desgn  Digtl Tech.,AEDT 2130U,W,12,10,13,0,Virtual ONLINE12
Graphic Desgn  Digtl Tech.,AEDT 2130U,W,18,10,19,0,Virtual ONLINE9
Graphic Desgn  Digtl Tech.,AEDT 2130U,W,20,10,21,0,Virtual ONLINE10
Online Lrning: Theory&Resrch,AEDT 2160U,R,12,10,13,0,Virtual ONLINE11
Online Lrning: Theory&Resrch,AEDT 2160U,R,18,10,19,0,Virtual ONLINE9
Designing Incl.Learning Enviro,AEDT 2170U,M,12,10,13,0,Virtual ONLINE12
Designing Incl.Learning Enviro,AEDT 2170U,M,18,10,19,0,Virtual ONLINE11
Information Literacy,AEDT 3110U,T,12,10,13,0,Virtual ONLINE10
Information Literacy,AEDT 3110U,T,18,10,19,0,Virtual ONLINE10
Workplace Learning,AEDT 3120U,R,12,10,13,0,Virtual ONLINE12
Workplace Learning,AEDT 3120U,R,18,10,19,0,Virtual ONLINE11
Creating Digital Tools,AEDT 3140U,W,18,10,19,0,Virtual ONLINE11
Creating Digital Tools,AEDT 3140U,W,12,10,13,0,Virtual ONLINE10
Developing Literacy,AEDT 3160U,R,12,10,13,0,Virtual ONLINE10
Developing Literacy,AEDT 3160U,R,18,10,19,0,Virtual ONLINE5
Found for Acad Learn & Success,ALSU 1101U,T,9,40,11,0,61 Charles DTA219
Found for Acad Learn & Success,ALSU 1101U,M,9,40,11,0,Simcoe Building J127
Found for Acad Learn & Success,ALSU 1101U,R,9,40,11,0,55 Bond DTB108
Found for Acad Learn & Success,ALSU 1101U,M,14,10,15,30,55 Bond DTB108
Found for Acad Learn & Success,ALSU 1101U,M,9,40,11,0,55 Bond DTB108
Found for Acad Learn & Success,ALSU 1101U,W,12,40,14,0,University Building A1 UA2130
Found for Acad Learn & Success,ALSU 1101U,W,14,10,15,30,Energy Research Centre ERC1094
Technology and Humanity,ANTH 2030T,M,18,40,21,30,University Building A1 UA1220
Research in Applied Bioscience,APBS 6010G,F,11,10,14,0,Simcoe Building J121-A
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Research Sem in Appl. Bioscie.,APBS 7050G,T,12,40,14,0,University Building A3 UB2034
Intro. to Auto. Engineering,AUTE 3010U,T,17,10,18,30,Library Portables UL9
Intro. to Auto. Engineering,AUTE 3010U,F,9,40,11,0,Library Portables UL9
Intro. to Auto. Engineering,AUTE 3010U,W,16,10,17,0,Library Portables UL11
Vehicle Dynamics & Control,AUTE 4010U,T,8,10,9,30,University Building A1 UA3220
Vehicle Dynamics & Control,AUTE 4010U,F,9,40,11,0,University Building A1 UA3220
Vehicle Dynamics & Control,AUTE 4010U,R,13,10,14,0,University Building A1 UA2230
Automotive Structural Design,AUTE 4060U,T,15,40,17,0,Energy Research Centre ERC1096
Automotive Structural Design,AUTE 4060U,R,14,10,15,30,Energy Research Centre ERC1096
Automotive Structural Design,AUTE 4060U,R,11,10,13,0,University Building A1 UA3130
Chassis Systems Design,AUTE 4070U,W,15,40,17,0,Energy Research Centre ERC1092
Chassis Systems Design,AUTE 4070U,F,14,10,15,30,Energy Research Centre ERC1092
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,R,17,10,19,0,University Building A9 ENG1045
Chassis Systems Design,AUTE 4070U,W,11,10,12,0,Energy Research Centre ERC2056
Biology I,BIOL 1010U,T,18,40,20,0,University Building A3 UB2080
Biology I,BIOL 1010U,T,18,40,20,0,University Building A3 UB2080
Biology I,BIOL 1010U,F,17,10,18,30,University Building A3 UB2080
Biology I,BIOL 1010U,F,17,10,18,30,University Building A3 UB2080
Biology I,BIOL 1010U,W,17,10,18,30,University Building A1 UA1350
Biology I,BIOL 1010U,W,17,10,18,30,University Building A1 UA1350
Biology I,BIOL 1010U,F,18,40,20,0,University Building A1 UA1350
Biology I,BIOL 1010U,F,18,40,20,0,University Building A1 UA1350
Biology I,BIOL 1010U,W,15,40,17,0,University Building A1 UA1350
Biology I,BIOL 1010U,W,15,40,17,0,University Building A1 UA1350
Biology I,BIOL 1010U,F,14,10,15,30,University Building A1 UA1350
Biology I,BIOL 1010U,F,14,10,15,30,University Building A1 UA1350
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4095
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,R,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,T,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,T,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,R,8,10,11,0,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Biology I,BIOL 1010U,W,12,40,15,30,University Building A3 UB4085
Intro Cell & Molecular Biology,BIOL 1011U,T,18,40,20,0,University Building A3 UB2080
Intro Cell & Molecular Biology,BIOL 1011U,T,18,40,20,0,University Building A3 UB2080
Intro Cell & Molecular Biology,BIOL 1011U,F,17,10,18,30,University Building A3 UB2080
Intro Cell & Molecular Biology,BIOL 1011U,F,17,10,18,30,University Building A3 UB2080
Intro Cell & Molecular Biology,BIOL 1011U,W,17,10,18,30,University Building A1 UA1350
Intro Cell & Molecular Biology,BIOL 1011U,W,17,10,18,30,University Building A1 UA1350
Intro Cell & Molecular Biology,BIOL 1011U,F,18,40,20,0,University Building A1 UA1350
Intro Cell & Molecular Biology,BIOL 1011U,F,18,40,20,0,University Building A1 UA1350
Intro Cell & Molecular Biology,BIOL 1011U,W,15,40,17,0,University Building A1 UA1350
Intro Cell & Molecular Biology,BIOL 1011U,W,15,40,17,0,University Building A1 UA1350
Intro Cell & Molecular Biology,BIOL 1011U,F,14,10,15,30,University Building A1 UA1350
Intro Cell & Molecular Biology,BIOL 1011U,F,14,10,15,30,University Building A1 UA1350
Essentials of Biology,BIOL 1841U,R,9,40,11,0,61 Charles DTA219
Introductory Physiology,BIOL 2010U,M,11,10,12,30,University Building A1 UA1350
Introductory Physiology,BIOL 2010U,W,11,10,12,30,University Building A3 UB2080
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,12,40,15,30,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,W,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Introductory Physiology,BIOL 2010U,T,8,10,11,0,University Building A3 UB3075
Cell Biology,BIOL 2030U,W,20,10,21,30,University Building A3 UB2080
Cell Biology,BIOL 2030U,W,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,W,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,W,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,W,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,W,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,12,40,15,30,University Building A3 UB4050
Cell Biology,BIOL 2030U,F,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,F,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,F,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,F,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,F,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Cell Biology,BIOL 2030U,R,8,10,11,0,University Building A3 UB4050
Principles of Pharm. & Toxico.,BIOL 3020U,T,18,40,20,0,University Building A1 UA1350
Principles of Pharm. & Toxico.,BIOL 3020U,F,17,10,18,30,University Building A1 UA1350
Advanced Microbiology,BIOL 3032U,R,9,40,11,0,University Building A1 UA2220
Advanced Microbiology,BIOL 3032U,T,12,40,15,30,University Building A3 UB4050
Advanced Microbiology,BIOL 3032U,M,11,10,12,0,University Building A3 UB4050
Advanced Microbiology,BIOL 3032U,W,9,40,10,30,University Building A3 UB4050
Developmental Biology,BIOL 3051U,W,18,40,21,30,Simcoe Building J127
Biochemistry II,BIOL 3080U,M,18,40,21,30,UOIT Pavilion UP1500
Biochemistry II,BIOL 3080U,R,13,10,15,0,Library Portables UL3
Biochemistry II,BIOL 3080U,F,13,10,15,0,University Building A1 UA3230
Biochemistry II,BIOL 3080U,M,12,10,14,0,Simcoe Building J127
Biochemistry II,BIOL 3080U,M,13,10,15,0,Library Portables UL3
Biochemistry II,BIOL 3080U,R,13,10,15,0,Library Portables UL1
Comparative Zoology,BIOL 3610U,T,15,40,17,0,University Building A1 UA1220
Comparative Zoology,BIOL 3610U,R,14,10,15,30,University Building A1 UA1220
Plant Biology,BIOL 3640U,T,17,10,18,30,Energy Research Centre ERC2056
Plant Biology,BIOL 3640U,R,18,40,20,0,Energy Research Centre ERC2056
Ecology,BIOL 3660U,T,8,10,9,30,University Building A1 UA1220
Ecology,BIOL 3660U,F,9,40,11,0,University Building A1 UA1220
Intro to Enviro. Research Meth,BIOL 4010U,W,14,10,17,0,University Building A1 UA3230
Environmental Risk Character.,BIOL 4020U,M,18,40,20,0,University Building A1 UA2130
Environmental Risk Character.,BIOL 4020U,R,17,10,18,30,University Building A1 UA3120
Applied Molecular Biology,BIOL 4040U,M,8,10,11,0,University Building A1 UA2140
Adv. Develpmntal Biol. Laborty,BIOL 4052U,M,13,10,14,0,University Building A3 UB3075
Adv. Develpmntal Biol. Laborty,BIOL 4052U,R,10,10,11,0,University Building A3 UB3075
Adv. Develpmntal Biol. Laborty,BIOL 4052U,R,12,40,15,30,University Building A3 UB3075
Advanced Biochemistry,BIOL 4070U,M,14,10,17,0,University Building A1 UA1220
Directed Studies in Biology,BIOL 4430U,T,14,10,17,0,Library Portables UL12
Animal Behaviour,BIOL 4620U,T,12,40,14,0,Energy Research Centre ERC1094
Animal Behaviour,BIOL 4620U,R,11,10,12,30,Energy Research Centre ERC1094
Critical Thinking & Ethics,BUSI 1010U,M,15,10,16,0,Library Portables UL8
Critical Thinking & Ethics,BUSI 1010U,T,12,10,13,0,Library Portables UL10
Critical Thinking & Ethics,BUSI 1010U,F,11,10,12,0,Library Portables UL2
Critical Thinking & Ethics,BUSI 1010U,R,13,10,14,0,Energy Research Centre ERC1054
Critical Thinking & Ethics,BUSI 1010U,R,12,10,13,0,Energy Research Centre ERC1054
Critical Thinking & Ethics,BUSI 1010U,W,10,10,11,0,Library Portables UL2
Critical Thinking & Ethics,BUSI 1010U,F,10,10,11,0,Library Portables UL2
Critical Thinking & Ethics,BUSI 1010U,T,13,10,14,0,Library Portables UL10
Critical Thinking & Ethics,BUSI 1010U,M,16,10,17,0,Library Portables UL8
Critical Thinking & Ethics,BUSI 1010U,F,9,10,10,0,Library Portables UL2
Critical Thinking & Ethics,BUSI 1010U,W,11,10,12,0,Library Portables UL8
Critical Thinking & Ethics,BUSI 1010U,M,11,10,12,0,Library Portables UL4
Business Communications,BUSI 1020U,T,11,10,12,0,Library Portables UL8
Business Communications,BUSI 1020U,T,10,10,11,0,Energy Research Centre ERC1054
Business Communications,BUSI 1020U,F,14,10,15,0,Library Portables UL2
Business Communications,BUSI 1020U,M,13,10,14,0,University Building A1 UA3140
Financial Accounting,BUSI 1101U,M,15,40,17,0,University Building A1 UA2130
Financial Accounting,BUSI 1101U,F,11,10,12,30,University Building A1 UA2120
Financial Accounting,BUSI 1101U,W,12,40,14,0,University Building A1 UA3130
Statistics,BUSI 1450U,M,15,40,17,0,UOIT Pavilion UP1500
Statistics,BUSI 1450U,W,14,10,15,30,UOIT Pavilion UP1500
Statistics,BUSI 1450U,M,14,10,15,30,University Building A1 UA1350
Statistics,BUSI 1450U,R,15,40,17,0,University Building A1 UA1350
Statistics,BUSI 1450U,R,15,40,17,0,University Building A1 UA1220
Statistics,BUSI 1450U,R,11,10,12,30,University Building A1 UA1220
Statistics,BUSI 1450U,R,9,40,11,0,University Building A1 UA2140
Statistics,BUSI 1450U,W,11,10,12,30,University Building A1 UA2130
Business Computer Applications,BUSI 1520U,T,9,40,11,0,University Building A1 UA2140
Business Computer Applications,BUSI 1520U,R,8,10,9,30,University Building A1 UA2140
Business Computer Applications,BUSI 1520U,T,15,40,17,0,University Building A1 UA2120
Business Computer Applications,BUSI 1520U,R,14,10,15,30,University Building A1 UA2120
Business Computer Applications,BUSI 1520U,T,8,10,9,30,University Building A1 UA2140
Business Computer Applications,BUSI 1520U,F,9,40,11,0,University Building A1 UA2140
Business Computer Applications,BUSI 1520U,M,14,10,15,30,Simcoe Building J125
Business Computer Applications,BUSI 1520U,R,15,40,17,0,Simcoe Building J125
Business Computer Applications,BUSI 1520U,T,14,10,15,30,University Building A1 UA1240
Business Computer Applications,BUSI 1520U,F,15,40,17,0,University Building A1 UA1240
Management of the Enterprise,BUSI 1600U,M,17,10,18,30,University Building A1 UA1350
Management of the Enterprise,BUSI 1600U,R,17,10,18,30,University Building A3 UB2080
Intro. to Entrepreneurship,BUSI 1700U,T,8,10,9,30,University Building A1 UA1140
Intro. to Entrepreneurship,BUSI 1700U,F,9,40,11,0,University Building A1 UA1140
Business Math I,BUSI 1915U,T,11,10,12,30,University Building A1 UA2120
Business Math I,BUSI 1915U,M,11,10,12,30,University Building A1 UA1220
Business Math I,BUSI 1915U,W,9,40,11,0,University Building A1 UA1240
Business Math I,BUSI 1915U,W,14,10,15,30,University Building A1 UA1240
Business Math I,BUSI 1915U,M,12,40,14,0,University Building A1 UA1220
Business Math I,BUSI 1915U,W,11,10,12,30,Energy Research Centre ERC1094
Business Math I,BUSI 1915U,M,8,10,9,30,University Building A1 UA2120
Business Math I,BUSI 1915U,T,17,10,18,30,University Building A1 UA1220
Business Math I,BUSI 1915U,T,15,40,17,0,Simcoe Building J125
Business Math I,BUSI 1915U,M,14,10,15,30,Simcoe Building J127
Business Math I,BUSI 1915U,T,12,40,14,0,University Building A1 UA1220
Business Math I,BUSI 1915U,W,12,40,14,0,University Building A1 UA2120
Business Math II,BUSI 1916U,T,17,10,18,30,Library Portables UL11
Business Math II,BUSI 1916U,R,14,10,15,30,Library Portables UL9
Collaborative Leadership,BUSI 2000U,T,15,40,17,0,University Building A1 UA1120
Collaborative Leadership,BUSI 2000U,R,14,10,15,30,University Building A1 UA1120
Managerial Economics,BUSI 2050U,R,11,10,14,0,University Building A1 UA1240
Accounting for IT,BUSI 2120U,T,18,40,21,30,University Building A1 UA2130
Financial Accounting I,BUSI 2150U,F,11,10,12,30,University Building A1 UA2140
Financial Accounting I,BUSI 2150U,F,11,10,12,30,Virtual ONLINE9
